"Latest: Wavelength (nm)","Latest: Intensity (rel)","Run 1: Wavelength (nm)","Run 1: Intensity (rel)"
483.222504526,0.00146298076923,483.222504526,0.00115192307692
483.430436861,0.00132548076923,483.430436861,0.00112379807692
483.638357224,0.00163173076923,483.638357224,0.00119254807692
483.846265614,0.00152235576923,483.846265614,0.000773798076923
484.054162027,0.00104110576923,484.054162027,0.00105504807692
484.262046461,0.00139110576923,484.262046461,0.000940384615385
484.469918912,0.00138173076923,484.469918912,0.00112067307692
484.677779379,0.00154735576923,484.677779379,0.00107379807692
484.885627858,0.00158173076923,484.885627858,0.00121225961538
485.093464346,0.00161610576923,485.093464346,0.00145817307692
485.301288841,0.00192235576923,485.301288841,0.00138629807692
485.509101341,0.00164423076923,485.509101341,0.00133942307692
485.716901841,0.00115985576923,485.716901841,0.00115817307692
485.92469034,0.00160336538462,485.92469034,0.00128942307692
486.132466835,0.00161923076923,486.132466835,0.00111129807692
486.340231323,0.00120985576923,486.340231323,0.000916586538462
486.547983801,0.00137548076923,486.547983801,0.00116538461538
486.755724267,0.00143798076923,486.755724267,0.00106442307692
486.963452717,0.00130048076923,486.963452717,0.000858894230769
487.171169149,0.00116298076923,487.171169149,0.000939423076923
487.378873561,0.00140048076923,487.378873561,0.00141754807692
487.586565949,0.00194735576923,487.586565949,0.00166129807692
487.794246311,0.00148173076923,487.794246311,0.00235817307692
488.001914644,0.00198173076923,488.001914644,0.0110925480769
488.209570945,0.00266298076923,488.209570945,0.0216675480769
488.417215212,0.00356298076923,488.417215212,0.0288081730769
488.624847441,0.00314423076923,488.624847441,0.0314831730769
488.832467631,0.00326610576923,488.832467631,0.0319425480769
489.040075777,0.00258173076923,489.040075777,0.0235050480769
489.247671878,0.00203798076923,489.247671878,0.0152269230769
489.455255931,0.00374735576923,489.455255931,0.0117800480769
489.662827933,0.00155360576923,489.662827933,0.00840817307692
489.870387881,0.00169423076923,489.870387881,0.00649567307692
490.077935772,0.00162548076923,490.077935772,0.00483629807692
490.285471604,0.00191923076923,490.285471604,0.00357379807692
490.492995374,0.00121177884615,490.492995374,0.00238004807692
490.700507079,0.00165048076923,490.700507079,0.00186442307692
490.908006717,0.00151923076923,490.908006717,0.00157067307692
491.115494284,0.00147548076923,491.115494284,0.000764423076923
491.322969778,0.00126923076923,491.322969778,0.00144639423077
491.530433197,0.00151923076923,491.530433197,0.00121754807692
491.737884536,0.00148173076923,491.737884536,0.000811298076923
491.945323795,0.00151610576923,491.945323795,0.00125192307692
492.152750969,0.00128798076923,492.152750969,0.00126129807692
492.360166057,0.00205360576923,492.360166057,0.00157379807692
492.567569055,0.00125360576923,492.567569055,0.00104567307692
492.77495996,0.00161298076923,492.77495996,0.00123004807692
492.98233877,0.00180673076923,492.98233877,0.00106442307692
493.189705483,0.00155024038462,493.189705483,0.00133942307692
493.397060095,0.00751610576923,493.397060095,0.00241129807692
493.604402603,0.0199692307692,493.604402603,0.00588004807692
493.811733006,0.0271348557692,493.811733006,0.00746442307692
494.019051299,0.0313942307692,494.019051299,0.00863629807692
494.226357481,0.0334098557692,494.226357481,0.00904254807692
494.433651548,0.0278598557692,494.433651548,0.00819254807692
494.640933499,0.0162754807692,494.640933499,0.00561442307692
494.848203329,0.0116098557692,494.848203329,0.00382379807692
495.055461037,0.00888173076923,495.055461037,0.00287379807692
495.262706619,0.00735360576923,495.262706619,0.00227379807692
495.469940073,0.00631923076923,495.469940073,0.00248942307692
495.677161397,0.00526923076923,495.677161397,0.00257379807692
495.884370586,0.00385673076923,495.884370586,0.00156129807692
496.091567639,0.00297548076923,496.091567639,0.00127379807692
496.298752553,0.00165360576923,496.298752553,0.00106322115385
496.505925325,0.00150048076923,496.505925325,0.00117692307692
496.713085952,0.00114423076923,496.713085952,0.00123317307692
496.920234432,0.00168798076923,496.920234432,0.00154254807692
497.127370762,0.000949278846154,497.127370762,0.000798557692308
497.334494938,0.00137548076923,497.334494938,0.00125817307692
497.541606959,0.00157211538462,497.541606959,0.00118317307692
497.748706822,0.00154110576923,497.748706822,0.000959134615385
497.955794523,0.00110336538462,497.955794523,0.000761298076923
498.16287006,0.00165673076923,498.16287006,0.00100504807692
498.369933431,0.00144423076923,498.369933431,0.000706490384615
498.576984632,0.00136923076923,498.576984632,0.000815144230769
498.784023661,0.000959855769231,498.784023661,0.000842548076923
498.991050515,0.00162860576923,498.991050515,0.00126586538462
499.198065191,0.00111298076923,499.198065191,0.000885096153846
499.405067686,0.00180048076923,499.405067686,0.00125504807692
499.612057999,0.00159110576923,499.612057999,0.000940144230769
499.819036125,0.00170673076923,499.819036125,0.00160817307692
500.026002062,0.00152548076923,500.026002062,0.00109038461538
500.232955808,0.00140985576923,500.232955808,0.00107067307692
500.43989736,0.00171298076923,500.43989736,0.00115817307692
500.646826715,0.00131298076923,500.646826715,0.00122788461538
500.85374387,0.00148173076923,500.85374387,0.00102524038462
501.060648822,0.00109302884615,501.060648822,0.000980048076923
501.267541569,0.00191610576923,501.267541569,0.00103942307692
501.474422108,0.00132235576923,501.474422108,0.00117692307692
501.681290436,0.00167235576923,501.681290436,0.000755048076923
501.888146551,0.00151923076923,501.888146551,0.00117451923077
502.094990449,0.00159423076923,502.094990449,0.00138004807692
502.301822129,0.00164423076923,502.301822129,0.000968269230769
502.508641586,0.00136610576923,502.508641586,0.00105817307692
502.715448819,0.00113485576923,502.715448819,0.00112379807692
502.922243825,0.00141850961538,502.922243825,0.00128942307692
503.1290266,0.00178485576923,503.1290266,0.00130817307692
503.335797143,0.00118485576923,503.335797143,0.000720673076923
503.54255545,0.00171298076923,503.54255545,0.00106754807692
503.749301518,0.00131298076923,503.749301518,0.000848798076923
503.956035346,0.00160048076923,503.956035346,0.00137067307692
504.16275693,0.00186610576923,504.16275693,0.000921153846154
504.369466267,0.00174110576923,504.369466267,0.00139879807692
504.576163354,0.00176923076923,504.576163354,0.00136129807692
504.78284819,0.00200048076923,504.78284819,0.00130192307692
504.989520771,0.00142860576923,504.989520771,0.000567307692308
505.196181094,0.00198173076923,505.196181094,0.000999519230769
505.402829157,0.00208485576923,505.402829157,0.00138942307692
505.609464956,0.00173798076923,505.609464956,0.00114567307692
505.81608849,0.00137235576923,505.81608849,0.00100024038462
506.022699755,0.00201610576923,506.022699755,0.00112836538462
506.229298749,0.00184423076923,506.229298749,0.000995673076923
506.435885468,0.00183173076923,506.435885468,0.00109879807692
506.642459911,0.00195360576923,506.642459911,0.00125504807692
506.849022074,0.00180360576923,506.849022074,0.00114567307692
507.055571954,0.00175985576923,507.055571954,0.00119879807692
507.262109549,0.00137548076923,507.262109549,0.00116514423077
507.468634857,0.00162548076923,507.468634857,0.00125192307692
507.675147873,0.00201923076923,507.675147873,0.00132067307692
507.881648597,0.00135048076923,507.881648597,0.00148317307692
508.088137024,0.00230360576923,508.088137024,0.00160504807692
508.294613152,0.00198485576923,508.294613152,0.00121129807692
508.501076978,0.00207860576923,508.501076978,0.00138317307692
508.7075285,0.00194423076923,508.7075285,0.00125817307692
508.913967715,0.00222235576923,508.913967715,0.00104254807692
509.12039462,0.00157548076923,509.12039462,0.00139879807692
509.326809212,0.00198798076923,509.326809212,0.00106442307692
509.533211488,0.00177548076923,509.533211488,0.00125192307692
509.739601447,0.00206923076923,509.739601447,0.00112379807692
509.945979084,0.00168173076923,509.945979084,0.000986298076923
510.152344398,0.00167115384615,510.152344398,0.00122067307692
510.358697385,0.00193173076923,510.358697385,0.000805048076923
510.565038043,0.00202235576923,510.565038043,0.00139254807692
510.771366369,0.00193798076923,510.771366369,0.00139879807692
510.97768236,0.00198485576923,510.97768236,0.00119879807692
511.183986014,0.00213173076923,511.183986014,0.00131442307692
511.390277327,0.00222235576923,511.390277327,0.00139879807692
511.596556297,0.00205673076923,511.596556297,0.00118317307692
511.802822922,0.00209110576923,511.802822922,0.00167067307692
512.009077198,0.00191610576923,512.009077198,0.00113822115385
512.215319123,0.00188173076923,512.215319123,0.00130192307692
512.421548693,0.00204735576923,512.421548693,0.000942548076923
512.627765907,0.00222860576923,512.627765907,0.00106129807692
512.833970762,0.00205673076923,512.833970762,0.00133317307692
513.040163254,0.00222235576923,513.040163254,0.00122692307692
513.246343381,0.00226610576923,513.246343381,0.00119567307692
513.45251114,0.00210048076923,513.45251114,0.00136129807692
513.658666529,0.00194110576923,513.658666529,0.00134879807692
513.864809544,0.00217235576923,513.864809544,0.00115504807692
514.070940183,0.00247235576923,514.070940183,0.00128822115385
514.277058444,0.00236923076923,514.277058444,0.00185817307692
514.483164323,0.00236610576923,514.483164323,0.000955048076923
514.689257817,0.00240360576923,514.689257817,0.00132379807692
514.895338925,0.00199735576923,514.895338925,0.00154567307692
515.101407642,0.00265673076923,515.101407642,0.00163004807692
515.307463967,0.00260048076923,515.307463967,0.00187067307692
515.513507897,0.00228798076923,515.513507897,0.00178004807692
515.719539428,0.00204110576923,515.719539428,0.00122067307692
515.925558559,0.00235048076923,515.925558559,0.00136754807692
516.131565286,0.00268173076923,516.131565286,0.00137379807692
516.337559607,0.00239423076923,516.337559607,0.00145817307692
516.543541518,0.00219423076923,516.543541518,0.00120889423077
516.749511018,0.00221923076923,516.749511018,0.00135504807692
516.955468103,0.00255673076923,516.955468103,0.00159879807692
517.16141277,0.00218173076923,517.16141277,0.00137692307692
517.367345018,0.00265048076923,517.367345018,0.00176754807692
517.573264843,0.00271298076923,517.573264843,0.00174879807692
517.779172241,0.00280360576923,517.779172241,0.00122067307692
517.985067212,0.00308485576923,517.985067212,0.00176754807692
518.190949751,0.00361610576923,518.190949751,0.00170817307692
518.396819857,0.00447860576923,518.396819857,0.00223942307692
518.602677526,0.00415673076923,518.602677526,0.00229879807692
518.808522755,0.00430985576923,518.808522755,0.00193629807692
519.014355542,0.00482235576923,519.014355542,0.00216442307692
519.220175884,0.00540048076923,519.220175884,0.00223317307692
519.425983779,0.00516610576923,519.425983779,0.00208629807692
519.631779223,0.00476298076923,519.631779223,0.00215817307692
519.837562214,0.00539110576923,519.837562214,0.00270192307692
520.043332749,0.00551610576923,520.043332749,0.00263317307692
520.249090825,0.00520048076923,520.249090825,0.00245504807692
520.45483644,0.00551923076923,520.45483644,0.00256754807692
520.66056959,0.00529735576923,520.66056959,0.00194879807692
520.866290274,0.00610048076923,520.866290274,0.00243942307692
521.071998488,0.00608798076923,521.071998488,0.00266442307692
521.277694229,0.00589110576923,521.277694229,0.00270192307692
521.483377496,0.00583173076923,521.483377496,0.00248629807692
521.689048284,0.00607235576923,521.689048284,0.00294567307692
521.894706591,0.00590360576923,521.894706591,0.00277379807692
522.100352415,0.00661298076923,522.100352415,0.00271442307692
522.305985753,0.00621610576923,522.305985753,0.00247067307692
522.511606601,0.00623173076923,522.511606601,0.00247067307692
522.717214958,0.00669423076923,522.717214958,0.00252379807692
522.922810821,0.00658798076923,522.922810821,0.00230817307692
523.128394186,0.00728798076923,523.128394186,0.00269879807692
523.333965051,0.00660673076923,523.333965051,0.00260504807692
523.539523413,0.00668798076923,523.539523413,0.00251129807692
523.74506927,0.00709423076923,523.74506927,0.00270817307692
523.950602618,0.00670985576923,523.950602618,0.00243629807692
524.156123456,0.00670673076923,524.156123456,0.00264254807692
524.36163178,0.00664423076923,524.36163178,0.00292692307692
524.567127587,0.00690985576923,524.567127587,0.00329567307692
524.772610875,0.00755360576923,524.772610875,0.00297379807692
524.97808164,0.00873485576923,524.97808164,0.00360192307692
525.183539881,0.00900673076923,525.183539881,0.00340192307692
525.388985595,0.00941610576923,525.388985595,0.00389254807692
525.594418778,0.00979423076923,525.594418778,0.00352692307692
525.799839428,0.0102442307692,525.799839428,0.00386129807692
526.005247542,0.00971298076923,526.005247542,0.00382692307692
526.210643117,0.0103348557692,526.210643117,0.00365817307692
526.416026151,0.0103192307692,526.416026151,0.00373629807692
526.621396641,0.0104223557692,526.621396641,0.00377067307692
526.826754585,0.0105254807692,526.826754585,0.00367379807692
527.032099978,0.0110911057692,527.032099978,0.00419567307692
527.23743282,0.0101848557692,527.23743282,0.00348317307692
527.442753106,0.0110411057692,527.442753106,0.00425817307692
527.648060834,0.0105879807692,527.648060834,0.00410817307692
527.853356002,0.0101379807692,527.853356002,0.00392692307692
528.058638606,0.0105067307692,528.058638606,0.00370817307692
528.263908644,0.0100317307692,528.263908644,0.00366129807692
528.469166113,0.0104848557692,528.469166113,0.00374567307692
528.674411011,0.0107536057692,528.674411011,0.00338317307692
528.879643334,0.0102473557692,528.879643334,0.00388629807692
529.08486308,0.0102786057692,529.08486308,0.00395192307692
529.290070247,0.0102254807692,529.290070247,0.00368629807692
529.49526483,0.00973173076923,529.49526483,0.00369879807692
529.700446828,0.0101661057692,529.700446828,0.00338004807692
529.905616238,0.0103348557692,529.905616238,0.00410504807692
530.110773057,0.00988798076923,530.110773057,0.00349879807692
